	GEN16	district	party	femaleis1	19
55855	1.0	DUV	REP	1	5
55856	1.0	MAN	REP	0	5
55857	1.0	SEM	REP	1	2
55858	1.0	SUW	DEM	1	5
55859	1.0	LEE	NPA	0	4
55860	0.0	MAN	DEM	0	5
55861	0.0	DAD	REP	1	4
55862	1.0	CIT	REP	1	5
55863	1.0	DAD	NPA	0	4
55864	1.0	MRN	DEM	0	3
55865	1.0	STL	NPA	0	5
55866	1.0	HIL	REP	0	5
55867	1.0	PUT	DEM	1	3
55868	1.0	VOL	DEM	1	5
55869	1.0	BRO	DEM	1	5
55870	1.0	BRO	INT	1	4
55871	1.0	LEO	REP	0	5
55872	1.0	BRO	REP	0	5
55873	1.0	PAL	DEM	0	5
55874	1.0	DUV	DEM	1	5
55875	1.0	DAD	NPA	0	5
55876	0.0	HIL	DEM	1	4
55877	1.0	BRO	DEM	1	5
55878	1.0	POL	DEM	1	3
55879	1.0	IND	DEM	0	5
55880	1.0	DAD	REP	1	4
55881	1.0	DUV	DEM	1	5
55882	1.0	DUV	DEM	1	3
55883	0.0	PAS	NPA	0	4
55884	1.0	MRN	REP	1	4
55885	1.0	PAS	NPA	0	5
55886	1.0	LAK	DEM	0	3
55887	1.0	DAD	DEM	1	3
55888	1.0	PAL	DEM	1	5
55889	1.0	HIL	DEM	1	5
55890	0.0	DAD	REP	0	2
55891	1.0	OKA	DEM	0	5
55892	1.0	POL	DEM	1	3
55893	1.0	PAL	DEM	1	5
55894	1.0	MRN	REP	1	5
55895	0.0	LEE	REP	1	5
55896	1.0	CIT	REP	0	5
55897	1.0	BRO	INT	1	5
55898	1.0	BRE	DEM	1	5
55899	1.0	VOL	REP	0	5
55900	1.0	DUV	REP	0	5
55901	0.0	CHA	DEM	0	5
55902	0.0	HIL	NPA	0	5
55903	1.0	ALA	REP	0	5
55904	1.0	HIL	DEM	1	4
55905	1.0	BRE	REP	0	5
55906	1.0	STJ	REP	0	5
55907	1.0	PIN	REP	0	5
55908	1.0	PAL	REP	1	5
55909	1.0	LAK	NPA	1	5
55910	0.0	HIL	NPA	0	4
55911	1.0	HIL	REP	1	5
55912	1.0	STJ	NPA	0	5
55913	1.0	VOL	DEM	1	5
55914	1.0	STJ	NPA	0	5
55915	1.0	HER	DEM	0	5
55916	1.0	MRN	DEM	0	5
55917	1.0	DUV	NPA	1	5
55918	1.0	IND	NPA	0	5
55919	1.0	PIN	REP	1	5
55920	1.0	DUV	REP	0	5
55921	1.0	SAR	DEM	0	5
55922	1.0	SAN	REP	0	5
55923	1.0	PIN	DEM	1	5
55924	1.0	DAD	REP	1	4
55925	1.0	VOL	NPA	0	5
55926	1.0	HIL	NPA	1	5
55927	0.0	HIL	NPA	0	5
55928	0.0	BRO	NPA	0	9
55929	1.0	BRE	NPA	0	5
55930	1.0	ALA	DEM	1	5
55931	1.0	ORA	DEM	1	4
55932	1.0	CLL	REP	0	5
55933	1.0	BRE	NPA	0	5
55934	1.0	PIN	REP	1	5
55935	1.0	ESC	DEM	1	3
55936	1.0	CLA	REP	1	5
55937	1.0	ORA	DEM	1	2
55938	1.0	MRN	NPA	1	5
55939	0.0	ORA	NPA	1	5
55940	1.0	POL	REP	1	5
55941	0.0	HIL	NPA	0	2
55942	0.0	BRE	DEM	0	4
55943	1.0	ESC	REP	1	5
55944	1.0	BRE	DEM	0	5
55945	1.0	ORA	DEM	1	3
55946	1.0	LAK	REP	0	5
55947	0.0	ALA	DEM	1	5
55948	1.0	DAD	REP	1	4
55949	1.0	CHA	DEM	1	5
55950	1.0	HIL	REP	1	5
55951	1.0	ORA	DEM	0	5
55952	1.0	PAL	DEM	1	5
55953	1.0	PIN	DEM	0	5
55954	1.0	BRO	NPA	0	5
55955	1.0	PAL	DEM	0	3
55956	1.0	OSC	DEM	1	6
55957	0.0	HIL	REP	0	5
55958	1.0	VOL	NPA	0	5
55959	1.0	OKE	DEM	0	5
55960	1.0	PAL	NPA	1	5
55961	1.0	MRT	REP	1	5
55962	1.0	PIN	NPA	0	5
55963	1.0	MAN	NPA	1	5
55964	1.0	DAD	DEM	1	5
55965	1.0	BRE	REP	1	5
55966	0.0	PAL	NPA	0	2
55967	1.0	DES	DEM	1	5
55968	1.0	STJ	REP	0	9
55969	1.0	LAK	REP	1	5
55970	1.0	HIG	REP	0	5
55971	1.0	PIN	REP	0	5
55972	1.0	HIL	INT	0	5
55973	1.0	PAS	REP	0	5
55974	1.0	LAK	NPA	0	5
55975	0.0	OSC	NPA	1	4
55976	0.0	SAR	NPA	1	4
55977	0.0	LEO	DEM	0	3
55978	1.0	DAD	NPA	0	5
55979	1.0	PUT	REP	1	5
55980	1.0	BRO	NPA	1	3
55981	1.0	OSC	REP	1	5
55982	1.0	DAD	DEM	1	4
55983	1.0	DAD	REP	0	4
55984	1.0	HIL	DEM	1	3
55985	0.0	PAL	DEM	0	5
55986	1.0	STL	DEM	1	3
55987	1.0	LEE	REP	0	5
55988	1.0	SUM	REP	1	5
55989	1.0	LEE	NPA	0	5
55990	1.0	DAD	NPA	1	4
55991	1.0	BRO	NPA	1	5
55992	1.0	ESC	REP	0	5
55993	1.0	DAD	REP	1	4
55994	1.0	HIL	NPA	0	4
55995	1.0	LEE	REP	0	5
55996	1.0	NAS	REP	0	5
55997	1.0	BRE	DEM	1	5
55998	1.0	CLA	REP	1	5
55999	1.0	DAD	DEM	0	4
56000	1.0	MRN	DEM	1	5
56001	1.0	SUM	REP	0	5
56002	1.0	BRO	DEM	1	3
56003	1.0	LAK	NPA	1	5
56004	1.0	CLA	REP	0	5
56005	0.0	CHA	NPA	0	5
56006	1.0	CHA	REP	1	5
56007	1.0	BRE	DEM	1	4
56008	1.0	HIG	REP	1	6
56009	1.0	ORA	NPA	1	2
56010	1.0	HIL	DEM	0	5
56011	1.0	CLL	DEM	0	5
56012	1.0	DAD	DEM	0	3
56013	1.0	PAL	NPA	0	4
56014	1.0	DUV	DEM	1	3
56015	0.0	PIN	DEM	0	5
56016	1.0	ORA	REP	1	5
56017	1.0	PAL	REP	1	5
56018	1.0	DAD	DEM	1	4
56019	1.0	PUT	REP	0	5
56020	1.0	ESC	REP	1	5
56021	1.0	DAD	REP	0	5
56022	1.0	SAR	DEM	1	5
56023	1.0	ORA	NPA	0	4
56024	1.0	MON	REP	1	5
56025	1.0	CIT	REP	1	5
56026	1.0	DAD	NPA	0	4
56027	1.0	SAN	REP	0	5
56028	1.0	LEO	DEM	1	5
56029	1.0	DAD	REP	0	4
56030	1.0	HIL	INT	1	5
56031	0.0	PIN	NPA	1	5
56032	1.0	PAS	DEM	1	5
56033	1.0	LEO	REP	0	5
56034	1.0	PIN	NPA	1	5
56035	0.0	BRO	NPA	0	4
56036	1.0	MAN	REP	0	5
56037	0.0	DAD	NPA	0	3
56038	1.0	BRO	DEM	1	4
56039	1.0	JAC	DEM	0	5
56040	1.0	MAN	REP	1	5
56041	1.0	BAY	DEM	1	6
56042	1.0	PIN	REP	0	5
56043	1.0	PAS	DEM	1	5
56044	1.0	PAL	DEM	1	5
56045	1.0	PAS	REP	1	5
56046	1.0	CLA	REP	1	5
56047	1.0	BRO	REP	1	4
56048	1.0	STJ	NPA	0	5
56049	1.0	DAD	NPA	1	4
56050	1.0	DUV	REP	1	5
56051	1.0	DAD	REP	0	4
56052	1.0	BRO	DEM	0	4
56053	1.0	SAR	REP	1	5
56054	1.0	HIG	DEM	0	5
56055	1.0	PAS	DEM	1	5
56056	1.0	PIN	LPF	0	5
56057	1.0	BRO	DEM	0	3
56058	1.0	PAL	NPA	0	5
56059	1.0	STL	REP	0	5
56060	1.0	MAN	REP	0	5
56061	1.0	BRO	DEM	1	5
56062	1.0	MRT	DEM	1	5
56063	1.0	BRE	REP	1	5
56064	1.0	HIG	REP	1	3
56065	1.0	PIN	NPA	1	5
56066	1.0	LAK	INT	1	5
56067	1.0	POL	DEM	1	3
56068	1.0	LEO	DEM	1	5
56069	1.0	DAD	DEM	0	5
56070	0.0	LEE	DEM	1	3
56071	1.0	WAL	REP	0	2
56072	1.0	HER	REP	1	5
56073	1.0	MRT	REP	1	5
56074	1.0	HIL	DEM	1	3
56075	1.0	LEE	REP	0	5
56076	1.0	PIN	DEM	1	3
56077	1.0	ORA	NPA	1	5
56078	1.0	ESC	NPA	1	5
56079	1.0	CLL	NPA	0	5
56080	0.0	PAL	DEM	0	5
56081	1.0	HER	NPA	0	5
56082	1.0	DAD	DEM	0	4
56083	0.0	PIN	NPA	1	2
56084	1.0	ORA	DEM	1	5
56085	0.0	PAL	INT	0	5
56086	1.0	BAY	REP	0	5
56087	1.0	STJ	REP	1	5
56088	1.0	BRE	REP	1	5
56089	1.0	BRO	NPA	0	5
56090	1.0	BRO	DEM	0	3
56091	1.0	MAN	INT	1	5
56092	1.0	PAL	REP	0	5
56093	1.0	BRO	DEM	0	5
56094	1.0	NAS	DEM	1	2
56095	1.0	SAR	NPA	0	3
56096	1.0	HIL	DEM	0	5
56097	1.0	HIL	REP	0	5
56098	1.0	CLA	NPA	1	5
56099	1.0	DAD	NPA	1	4
56100	1.0	PAL	NPA	0	5
56101	1.0	VOL	NPA	1	6
56102	1.0	CHA	NPA	1	5
56103	1.0	DUV	REP	1	5
56104	1.0	ORA	REP	1	5
56105	0.0	ORA	DEM	0	3
56106	1.0	VOL	REP	0	5
56107	1.0	BRE	DEM	0	3
56108	1.0	HIG	REP	1	4
56109	0.0	DAD	NPA	0	4
56110	1.0	OKA	REP	1	5
56111	1.0	BRO	NPA	0	3
56112	0.0	DAD	NPA	0	4
56113	1.0	BRO	REP	1	5
56114	1.0	SAN	REP	0	5
56115	1.0	OKA	REP	0	5
56116	1.0	DUV	REP	1	5
56117	1.0	HIL	REP	1	5
56118	1.0	PIN	REP	0	5
56119	1.0	BRE	NPA	0	5
56120	1.0	DAD	DEM	1	3
56121	1.0	LAK	INT	0	5
56122	1.0	HIL	NPA	1	4
56123	1.0	SAN	DEM	1	3
56124	1.0	ORA	DEM	0	5
56125	1.0	CLA	NPA	1	5
56126	1.0	HIL	REP	1	5
56127	1.0	PAL	REP	0	5
56128	0.0	MAN	DEM	0	3
56129	1.0	BRO	DEM	0	3
56130	1.0	PAL	REP	0	5
56131	1.0	ORA	REP	0	4
56132	1.0	SEM	REP	1	5
56133	1.0	SEM	NPA	1	5
56134	1.0	BRE	INT	1	5
56135	1.0	PIN	REP	0	5
56136	1.0	FLA	REP	0	5
56137	1.0	BRO	DEM	0	3
56138	1.0	CLA	DEM	1	9
56139	1.0	STL	NPA	1	4
56140	0.0	BRO	DEM	0	4
56141	1.0	DAD	REP	0	4
56142	1.0	SAR	DEM	1	5
56143	1.0	SEM	NPA	0	9
56144	1.0	SEM	DEM	1	5
56145	1.0	PIN	REP	0	5
56146	1.0	POL	DEM	0	3
56147	0.0	MAN	NPA	0	5
56148	1.0	CLL	REP	1	5
56149	1.0	DAD	REP	0	5
56150	0.0	ORA	DEM	1	3
56151	1.0	MRN	REP	0	5
56152	1.0	CLA	REP	1	5
56153	1.0	BRO	DEM	0	4
56154	1.0	DAD	NPA	0	4
56155	1.0	ALA	DEM	0	5
56156	1.0	SUM	REP	0	5
56157	1.0	DUV	DEM	0	3
56158	0.0	PAL	NPA	0	3
56159	1.0	SAN	REP	1	5
56160	1.0	POL	DEM	1	5
56161	1.0	SEM	DEM	1	4
56162	1.0	DAD	REP	0	4
56163	1.0	DUV	REP	1	5
56164	1.0	PIN	DEM	1	5
56165	1.0	ORA	NPA	0	5
56166	1.0	MAN	DEM	1	4
56167	1.0	BRO	REP	0	4
56168	1.0	SEM	REP	1	5
56169	1.0	HER	NPA	1	4
56170	0.0	WAK	REP	0	5
56171	1.0	BRE	DEM	1	5
56172	1.0	DAD	DEM	1	4
56173	1.0	BRO	NPA	0	5
56174	0.0	WAS	DEM	0	5
56175	1.0	ORA	NPA	0	5
56176	1.0	LEO	DEM	1	3
56177	1.0	DAD	DEM	1	4
56178	0.0	STJ	DEM	1	4
56179	1.0	MRN	REP	1	5
56180	1.0	BRE	DEM	0	6
56181	1.0	SEM	DEM	1	3
56182	1.0	STL	DEM	1	5
56183	1.0	SEM	REP	1	5
56184	1.0	ALA	DEM	1	5
56185	1.0	LEO	DEM	0	6
56186	1.0	DAD	INT	1	4
56187	0.0	ORA	NPA	0	4
56188	1.0	BRE	REP	0	5
56189	1.0	PAL	DEM	1	5
56190	1.0	STJ	REP	0	5
56191	1.0	PIN	DEM	1	5
56192	1.0	HIL	NPA	1	5
56193	1.0	PIN	REP	1	5
56194	0.0	PAL	REP	0	5
56195	1.0	PAL	DEM	0	5
56196	0.0	BRO	NPA	1	4
56197	1.0	BRO	DEM	1	4
56198	1.0	DAD	REP	1	4
56199	1.0	DAD	DEM	1	3
56200	1.0	PAS	NPA	0	5
56201	0.0	ORA	DEM	0	5
56202	1.0	OKE	REP	0	5
56203	1.0	SUM	REP	0	5
56204	1.0	DAD	DEM	0	5
56205	0.0	CLA	INT	0	5
56206	1.0	DAD	REP	1	4
56207	1.0	BRO	DEM	1	3
56208	1.0	LEE	DEM	1	5
56209	1.0	ESC	DEM	1	3
56210	1.0	CLA	REP	0	5
56211	1.0	HIL	DEM	1	3
56212	1.0	LEE	DEM	0	4
56213	1.0	WAL	REP	0	5
56214	0.0	DAD	NPA	1	4
56215	1.0	PAL	REP	0	5
56216	1.0	PIN	REP	1	5
56217	1.0	BRE	DEM	1	5
56218	1.0	PAS	REP	1	5
56219	1.0	VOL	NPA	0	5
56220	1.0	DUV	REP	0	5
56221	1.0	PAL	NPA	0	2
56222	1.0	BRO	NPA	0	5
56223	1.0	PIN	DEM	0	5
56224	1.0	PAS	REP	1	5
56225	1.0	PAS	DEM	1	2
56226	1.0	CLA	NPA	0	6
56227	1.0	VOL	REP	0	5
56228	1.0	OKA	LPF	0	5
56229	1.0	LEE	NPA	1	5
56230	0.0	ESC	REP	0	5
56231	1.0	BRO	NPA	0	4
56232	0.0	PAL	NPA	1	5
56233	1.0	DUV	DEM	0	6
56234	1.0	JEF	DEM	0	5
56235	0.0	ORA	DEM	0	4
56236	1.0	GAD	DEM	0	3
56237	1.0	STL	REP	1	5
56238	1.0	BRO	DEM	1	5
56239	1.0	LEE	REP	0	5
56240	0.0	PAL	DEM	0	4
56241	1.0	SEM	DEM	1	5
56242	1.0	DAD	DEM	1	4
56243	1.0	LAK	NPA	1	5
56244	1.0	HIL	REP	0	2
56245	0.0	PAS	NPA	0	4
56246	1.0	STL	DEM	1	5
56247	1.0	DAD	REP	1	4
56248	1.0	SAR	NPA	0	5
56249	1.0	DAD	NPA	0	4
56250	0.0	ORA	NPA	1	5
56251	0.0	DAD	IDP	0	6
56252	0.0	BRE	NPA	1	5
56253	1.0	DAD	DEM	1	3
56254	1.0	PAS	REP	0	5
56255	0.0	DAD	DEM	1	4
56256	0.0	VOL	NPA	1	5
56257	1.0	PAS	NPA	1	5
56258	1.0	POL	DEM	1	5
56259	1.0	DAD	DEM	1	4
56260	1.0	LEE	NPA	1	3
56261	0.0	SAN	NPA	0	5
56262	1.0	ORA	DEM	1	3
56263	1.0	ORA	DEM	1	3
56264	1.0	STL	NPA	0	5
56265	1.0	DUV	DEM	0	5
56266	1.0	MRN	DEM	0	3
56267	1.0	PIN	DEM	1	4
56268	1.0	DAD	DEM	0	3
56269	1.0	VOL	DEM	1	3
56270	1.0	PAL	REP	0	5
56271	0.0	LEE	NPA	1	4
56272	1.0	DAD	REP	0	4
56273	1.0	PIN	REP	0	5
56274	1.0	MAD	DEM	1	3
56275	0.0	VOL	DEM	1	5
56276	1.0	ORA	DEM	0	4
56277	1.0	DAD	REP	0	4
56278	1.0	SUM	REP	0	5
56279	1.0	DAD	DEM	1	5
56280	0.0	HIL	NPA	1	4
56281	1.0	SEM	DEM	1	4
56282	1.0	DAD	REP	1	5
56283	1.0	ALA	DEM	0	5
56284	1.0	GAD	DEM	1	3
56285	1.0	HER	REP	1	5
56286	1.0	PIN	DEM	1	5
56287	0.0	LEE	DEM	1	5
56288	1.0	LEE	REP	1	5
56289	1.0	HIL	DEM	1	3
56290	0.0	PIN	NPA	0	5
56291	1.0	LEE	DEM	1	4
56292	1.0	GAD	REP	1	5
56293	0.0	DAD	DEM	1	4
56294	1.0	DUV	REP	1	5
56295	0.0	DUV	NPA	0	4
56296	1.0	HIL	REP	1	5
56297	1.0	CLA	REP	1	5
56298	1.0	OSC	REP	0	5
56299	1.0	PAL	REP	1	5
56300	1.0	HIL	NPA	1	5
56301	1.0	SAR	REP	0	5
56302	1.0	PAL	DEM	0	5
56303	1.0	CLA	NPA	1	5
56304	1.0	SEM	DEM	0	5
56305	1.0	PAL	DEM	1	5
56306	1.0	BRE	REP	1	5
56307	1.0	HIL	DEM	1	3
56308	1.0	MRT	REP	1	4
56309	1.0	BRO	DEM	0	4
56310	1.0	DUV	INT	0	5
56311	1.0	ORA	NPA	1	4
56312	1.0	DUV	REP	0	5
56313	1.0	OSC	DEM	1	4
56314	1.0	BRO	DEM	0	5
56315	0.0	BRO	NPA	1	4
56316	1.0	PAL	DEM	0	4
56317	1.0	DAD	DEM	1	5
56318	1.0	ORA	DEM	1	5
56319	1.0	DUV	INT	0	5
56320	1.0	DAD	DEM	1	6
56321	1.0	MAN	DEM	1	5
56322	1.0	PIN	NPA	0	5
56323	1.0	BRE	REP	1	5
56324	1.0	JAC	DEM	1	3
56325	1.0	BRE	DEM	0	5
56326	1.0	BAY	NPA	1	5
56327	1.0	SUM	NPA	1	5
56328	1.0	PAL	DEM	1	3
56329	1.0	HIL	NPA	1	2
56330	1.0	DAD	NPA	0	9
56331	1.0	DUV	REP	1	5
56332	1.0	PAS	REP	0	5
56333	1.0	BRE	REP	0	5
56334	0.0	DAD	DEM	0	5
56335	0.0	HIL	NPA	0	5
56336	1.0	PAS	DEM	1	5
56337	1.0	HIL	DEM	1	5
56338	1.0	PAL	DEM	1	4
56339	0.0	HIL	DEM	0	3
56340	0.0	LEE	NPA	0	9
56341	1.0	HIL	DEM	0	9
56342	1.0	BRE	REP	0	5
56343	1.0	PIN	REP	1	5
56344	1.0	CIT	REP	0	5
56345	1.0	FLA	REP	1	4
56346	0.0	HIL	NPA	1	3
56347	0.0	HIL	DEM	1	7
56348	1.0	SAR	DEM	1	5
56349	1.0	CIT	REP	1	5
56350	1.0	BRO	DEM	0	5
56351	1.0	CLL	REP	1	5
56352	1.0	ORA	DEM	0	5
56353	1.0	MAN	DEM	1	5
56354	1.0	LAK	NPA	1	5
56355	0.0	ORA	NPA	0	5
56356	1.0	SAR	DEM	1	5
56357	0.0	ORA	NPA	1	3
56358	1.0	BRO	NPA	0	5
56359	1.0	DAD	REP	0	4
56360	1.0	POL	NPA	0	5
56361	1.0	VOL	DEM	0	5
56362	1.0	VOL	NPA	0	5
56363	1.0	ORA	REP	1	5
56364	1.0	BRO	REP	1	4
56365	1.0	LEE	DEM	1	5
56366	0.0	LAK	NPA	0	1
56367	1.0	ORA	REP	1	3
56368	1.0	MAN	NPA	1	5
56369	1.0	HER	DEM	0	4
56370	1.0	ORA	REP	1	6
56371	1.0	BRO	DEM	1	3
56372	1.0	CLA	REP	1	5
56373	1.0	STJ	REP	0	5
56374	1.0	DAD	DEM	1	4
56375	1.0	STJ	NPA	0	5
56376	1.0	DAD	DEM	0	4
56377	1.0	BAY	REP	1	5
56378	1.0	DIX	DEM	1	5
56379	1.0	PAL	NPA	1	5
56380	1.0	DAD	NPA	0	5
56381	0.0	MRN	NPA	0	5
56382	1.0	STJ	DEM	1	5
56383	1.0	DAD	NPA	1	4
56384	0.0	GAD	NPA	0	4
56385	0.0	HIL	NPA	0	4
56386	0.0	LEE	DEM	0	6
56387	1.0	BRO	DEM	0	5
56388	1.0	DAD	NPA	1	4
56389	1.0	ESC	REP	1	5
56390	1.0	BRE	REP	0	5
56391	1.0	PAL	DEM	0	3
56392	1.0	CIT	REP	0	5
56393	1.0	ORA	DEM	1	4
56394	1.0	MAN	REP	1	5
56395	1.0	POL	REP	0	5
56396	1.0	ORA	DEM	0	5
56397	0.0	POL	REP	0	5
56398	1.0	DUV	NPA	0	5
56399	1.0	DAD	NPA	0	4
56400	0.0	ORA	NPA	0	4
56401	1.0	SUM	REP	1	5
56402	1.0	LEE	NPA	1	5
56403	1.0	SEM	DEM	0	5
56404	1.0	CLL	DEM	0	4
56405	1.0	ESC	NPA	0	5
56406	1.0	ORA	REP	0	3
56407	1.0	SEM	NPA	1	2
56408	0.0	PAL	DEM	0	5
56409	0.0	SEM	DEM	0	7
56410	1.0	SAN	REP	1	5
56411	1.0	MRT	DEM	0	5
56412	0.0	POL	NPA	0	4
56413	1.0	CLA	NPA	0	5
56414	1.0	PAS	REP	1	5
56415	1.0	BRO	NPA	1	4
56416	1.0	PIN	REP	0	5
56417	1.0	LEE	REP	1	5
56418	1.0	MAN	DEM	1	5
56419	1.0	WAL	REP	1	5
56420	1.0	SAN	DEM	1	5
56421	1.0	ESC	DEM	1	3
56422	1.0	LAK	REP	0	5
56423	1.0	STJ	REP	0	5
56424	1.0	BRE	REP	0	5
56425	1.0	PAL	IDP	0	2
56426	1.0	DAD	DEM	0	3
56427	1.0	MAN	REP	0	5
56428	1.0	HIL	REP	1	5
56429	1.0	POL	INT	1	5
56430	1.0	HIL	DEM	1	5
56431	1.0	ORA	DEM	0	5
56432	1.0	BRA	REP	0	5
56433	0.0	LEE	NPA	0	5
56434	1.0	SEM	NPA	1	5
56435	1.0	VOL	DEM	1	5
56436	1.0	DAD	NPA	0	5
56437	1.0	ORA	DEM	1	4
56438	1.0	BRO	DEM	0	5
56439	1.0	MRN	REP	0	5
56440	1.0	POL	DEM	1	5
56441	1.0	SEM	DEM	1	4
56442	1.0	VOL	REP	1	5
56443	1.0	HIL	DEM	0	5
56444	1.0	DAD	DEM	1	3
56445	1.0	PAL	REP	0	4
56446	1.0	MRT	REP	0	5
56447	1.0	STL	REP	1	5
56448	1.0	DUV	NPA	1	3
56449	1.0	PAL	REP	0	5
56450	1.0	HIL	REP	0	4
56451	1.0	ORA	DEM	1	5
56452	1.0	BRO	NPA	0	4
56453	1.0	HIL	REP	0	5
56454	1.0	STJ	REP	0	5
56455	0.0	POL	DEM	0	3
56456	1.0	SEM	NPA	1	9
56457	1.0	HER	REP	0	5
56458	1.0	DAD	DEM	0	4
56459	1.0	DUV	DEM	0	5
56460	1.0	BRO	DEM	1	4
56461	1.0	DAD	NPA	0	4
56462	1.0	PAL	DEM	1	5
56463	1.0	HIL	REP	1	5
56464	0.0	POL	NPA	0	3
56465	1.0	LEE	REP	1	5
56466	1.0	BRO	REP	0	5
56467	1.0	PAL	DEM	1	5
56468	1.0	BRE	INT	0	5
56469	0.0	FLA	NPA	0	5
56470	1.0	DUV	DEM	1	5
56471	1.0	LEE	REP	0	5
56472	0.0	PAL	NPA	0	5
56473	1.0	CLL	REP	0	5
56474	1.0	OSC	DEM	0	4
56475	1.0	CLL	REP	1	5
56476	1.0	PAS	REP	1	5
56477	1.0	DAD	REP	0	4
56478	1.0	ORA	DEM	0	5
56479	1.0	LAF	REP	1	5
56480	1.0	POL	DEM	1	5
56481	1.0	HIL	DEM	1	3
56482	1.0	BRE	DEM	0	5
56483	1.0	PAS	INT	0	5
56484	1.0	IND	DEM	1	5
56485	1.0	DAD	REP	1	4
56486	1.0	DAD	REP	0	4
56487	1.0	SAN	REP	0	5
56488	1.0	SEM	INT	1	5
56489	1.0	PAL	DEM	0	5
56490	1.0	DUV	REP	1	5
56491	0.0	DAD	REP	1	4
56492	1.0	WAK	REP	0	5
56493	0.0	HIL	NPA	0	9
56494	0.0	MAN	REP	1	5
56495	0.0	CLL	REP	0	4
56496	0.0	PAL	NPA	1	5
56497	0.0	PAS	DEM	0	5
56498	1.0	IND	NPA	1	4
56499	1.0	PAL	REP	1	5
56500	1.0	SUM	DEM	0	5
56501	1.0	HIL	REP	0	9
56502	1.0	SAN	NPA	0	5
56503	1.0	SAR	DEM	0	5
56504	0.0	PAL	REP	0	5
56505	1.0	DAD	REP	1	4
56506	1.0	LEE	DEM	0	5
56507	0.0	BRO	NPA	1	5
56508	0.0	DAD	DEM	1	4
56509	0.0	DAD	NPA	1	5
56510	0.0	ORA	REP	1	5
56511	1.0	MAN	REP	0	5
56512	1.0	PIN	REP	1	6
56513	0.0	LEO	DEM	0	5
56514	0.0	ORA	REP	0	5
56515	1.0	SAN	REP	1	5
56516	1.0	VOL	DEM	1	5
56517	1.0	CLM	NPA	0	5
56518	1.0	PIN	DEM	0	5
56519	1.0	OSC	DEM	1	4
56520	1.0	DUV	REP	1	5
56521	0.0	ORA	NPA	0	4
56522	1.0	CLL	REP	1	5
56523	1.0	ORA	INT	0	5
56524	1.0	BRO	REP	1	5
56525	1.0	PIN	REP	0	5
56526	1.0	DUV	DEM	1	3
56527	1.0	OKA	REP	1	5
56528	0.0	STJ	NPA	0	2
56529	1.0	PAL	DEM	1	3
56530	0.0	BRO	NPA	0	7
56531	1.0	DAD	REP	1	5
56532	1.0	HIL	NPA	1	9
56533	1.0	PAS	REP	1	5
56534	1.0	PAS	REP	0	5
56535	0.0	SEM	REP	0	5
56536	0.0	PAS	NPA	0	4
56537	1.0	HIL	DEM	1	5
56538	1.0	LEO	DEM	1	3
56539	1.0	PAL	NPA	1	5
56540	1.0	SAR	DEM	1	5
56541	0.0	PAL	NPA	1	5
56542	1.0	BRE	DEM	0	5
56543	1.0	SUW	DEM	1	5
56544	1.0	PUT	NPA	1	4
56545	1.0	DAD	DEM	1	4
56546	1.0	PAL	REP	0	5
56547	1.0	IND	REP	0	5
56548	0.0	DAD	REP	0	5
56549	0.0	DUV	NPA	0	5
56550	1.0	DAD	REP	1	4
56551	1.0	DAD	DEM	1	5
56552	0.0	VOL	NPA	1	4
56553	0.0	POL	DEM	1	5
56554	1.0	BRO	DEM	0	3
56555	1.0	DUV	NPA	0	4
56556	1.0	BRE	DEM	0	5
56557	0.0	MRN	NPA	1	4
56558	1.0	PAL	REP	1	5
56559	0.0	LEE	REP	0	5
56560	1.0	LEO	REP	0	5
56561	1.0	DUV	REP	0	5
56562	1.0	OKE	REP	0	5
56563	1.0	LAK	DEM	0	5
56564	0.0	HER	DEM	0	4
56565	0.0	SAN	DEM	0	5
56566	1.0	SAN	GRE	1	5
56567	1.0	ORA	NPA	1	5
56568	1.0	SAN	REP	1	5
56569	1.0	DUV	INT	1	4
56570	1.0	BRO	NPA	0	5
56571	0.0	MAN	NPA	1	5
56572	1.0	OKA	REP	0	5
56573	1.0	POL	REP	0	5
56574	1.0	SEM	DEM	0	5
56575	1.0	POL	DEM	0	4
56576	0.0	DUV	DEM	0	5
56577	1.0	DAD	NPA	0	4
56578	1.0	DUV	REP	1	5
56579	1.0	HIL	DEM	0	5
56580	1.0	ORA	DEM	1	4
56581	1.0	PAL	DEM	0	5
56582	1.0	PAL	REP	0	5
56583	1.0	LEE	NPA	0	5
56584	1.0	CLM	NPA	1	5
56585	1.0	DAD	NPA	1	4
56586	0.0	CLA	REP	1	5
56587	0.0	MAN	NPA	0	4
56588	1.0	DUV	REP	0	5
56589	0.0	ORA	DEM	1	3
56590	1.0	DAD	NPA	0	4
56591	1.0	LEE	REP	1	5
56592	1.0	ORA	DEM	1	3
56593	1.0	MRN	REP	0	5
56594	1.0	PIN	REP	0	5
56595	1.0	LEE	REP	0	5
56596	1.0	DAD	REP	1	4
56597	1.0	DAD	REP	0	5
56598	1.0	PIN	REP	0	5
56599	1.0	LEE	NPA	0	4
56600	0.0	OSC	DEM	1	1
56601	1.0	MRN	DEM	0	5
56602	0.0	PAL	IDP	0	3
56603	1.0	VOL	REP	1	5
56604	1.0	DAD	REP	1	5
56605	1.0	CHA	DEM	0	5
56606	1.0	OKA	REP	0	2
56607	1.0	VOL	INT	1	5
